id,group_id,title,datetime
T00461,,秋田県内の鉄道が1日乗り放題の「あきたホリデーパス」発売,2023年11月19日
T00462,G00143,"香港エクスプレス航空、九州3路線で「ペア割」 往復7,600円",2023年11月19日
T00463,,天草エアライン、「サンタこす割」実施 サンタのコスプレでの搭乗が条件,2023年11月19日
T00464,G00123,エア・タヒチ・ヌイ、就航25周年記念セール開催 タヒチ往復総額10万円台から,2023年11月19日
T00465,G00058,ジェットスター・ジャパン、au PAY利用で最大10%還元 11月30日まで,2023年11月18日
T00466,G00002,マレーシア航空、ボーイング737-8型機を初受領,2023年11月18日
T00467,G00091,JALグループ、「初日の出 初富士フライト」実施 抽選販売開始,2023年11月18日
T00468,,国土交通省、スイスポートジャパンを指導へ,2023年11月18日
T00469,G00003,エティハド航空、アブダビ国際空港ターミナルAに新ラウンジ,2023年11月18日
T00470,G00024,"JAL、2月搭乗分の国内線でタイムセール 羽田〜伊丹線が片道6,600円からなど",2023年11月17日
T00471,,"AirXとマイクロジェット、神戸発着のプライベートジェット遊覧 12月22日〜24日、1組398,000円から",2023年11月17日
T00472,,福岡空港、国際線ターミナルビル北側コンコース延伸エリアの全面供用を12月1日開始,2023年11月17日
T00473,G00141,フジドリームエアラインズ、下地島〜久米島線でチャーター便 2月に6往復,2023年11月17日
T00474,G00052,アラスカ航空、特典チャートを地域別に変更 来年3月から,2023年11月17日
T00475,G00058,"ジェットスター・ジャパン、「翔んでジェットスターセール」第2弾 国内線が片道3,100円から",2023年11月17日
T00476,G00037,AirJapan、ハラール認証取得のシンガポール製カップ麺「Freedom Ramen」を提供,2023年11月17日
T00477,G00002,マレーシア航空、機内サービスを全面再開,2023年11月17日
T00478,G00024,JAL、水素航空機のスタートアップ企業3社と協業,2023年11月17日
T00479,,ボーイング787型機、南極の氷上滑走路に初着陸 ノースアトランティック航空が運航,2023年11月17日
T00480,G00088,ターキッシュ・エアラインズ、イスタンブール〜デトロイト線を開設,2023年11月17日
T00481,G00131,エミレーツ航空、エアバスA350-900型機を15機追加発注,2023年11月16日
T00482,G00025,アシアナ航空、仙台〜ソウル/仁川線を増便 2024年1月1日から1日1往復,2023年11月16日
T00483,G00024,JAL、「JAL国際線初便航路をたどる70周年記念チャーターフライト」利用ツアーの販売開始 成田発ホノルル経由サンフランシスコ行き,2023年11月16日
T00484,,ロイヤル・ヨルダン航空、ボーイング787-9型機を4機追加発注,2023年11月16日
T00485,G00042,ウエストジェット航空、東京/成田〜カルガリー線をデイリー化 来夏運航再開,2023年11月16日
T00486,,羽田空港で「Aloha Market powered by Mana-Up」を開催中 ハワイを代表する食品・雑貨などを販売,2023年11月16日
T00487,,アブダビ国際空港、「ザイード国際空港」に名称変更 大統領が指示,2023年11月16日
T00488,G00010,"タイガーエア、日本発着台北行きが8,900円から セール開催中",2023年11月16日
T00489,,"ANAの成田〜ホノルル線航空券購入でピーチポイント6,000円分プレゼント ホノルル往復燃油込76,000円のタイムセールも",2023年11月16日
T00490,G00025,アシアナ航空、楽天ペイ決済に対応,2023年11月16日
T00491,G00024,JAL、新作ボジョレー・ヌーヴォーを解禁日に提供 国際線機内とラウンジで,2023年11月15日
T00492,G00105,エチオピア航空、エアバスA350-900型機を11機追加導入へ 覚書締結,2023年11月15日
T00493,G00044,カタール航空、インテル・ミラノと公式グローバルエアラインパートナー契約,2023年11月15日
T00494,,SCAT航空、ボーイング737-8型機を7機追加発注,2023年11月15日
T00495,,オマーン航空、ボーイング737-800BCFを初受領,2023年11月15日
T00496,G00015,ANA、1月〜3月搭乗分で「国内線タイムセール」実施 あすから,2023年11月15日
T00497,G00004,"エアージャパン、成田〜ソウル/仁川線開設 2024年2月22日から週5往復、片道8,000円から",2023年11月15日
T00498,,快速「エアポート」、日中毎時6本に増発 「区間快速」新設,2023年11月15日
T00499,G00067,ノースアトランティック航空、航空2社が少数株の取得に関心,2023年11月15日
T00500,,シンガポール航空とフィリピン航空、コードシェアに合意,2023年11月15日
T00501,G00039,"ジェットスター航空、日本〜オーストラリア線でセール 片道19,999円から",2023年11月15日
T00502,G00109,エア・カナダ、アジア路線の輸送力強化 冬の日本路線は前年比ほぼ倍増,2023年11月15日
T00503,G00031,リヤド・エア、2つ目の機体塗装をお披露目,2023年11月15日
T00504,G00066,アムステルダム・スキポール空港、発着便数の縮小取りやめ,2023年11月15日
T00505,G00131,エミレーツ航空、サフランと総額12億米ドル以上の契約締結,2023年11月15日
T00506,G00039,ジェットスター航空、大阪/関西〜シドニー線を開設 2024年4月1日から週3往復,2023年11月15日
T00507,G00105,エチオピア航空、ボーイング機を最大67機発注,2023年11月14日
T00508,G00015,"ANA、11月16日〜22日搭乗分「トクたびマイル」設定 東京/羽田～福岡線4,500マイルなど",2023年11月14日
T00509,G00089,エジプト航空、エアバスA350-900型機を10機発注,2023年11月14日
T00510,,エア・バルティック、エアバスA220-300型機を30機追加発注,2023年11月14日
T00511,,JALグローバルクラブ、来年1月に刷新 新たな生涯実績プログラム「JAL Life Status プログラム」を開始,2023年11月14日
T00512,G00015,ANA、「初日の出フライト」を実施 羽田・成田発着で,2023年11月14日
T00513,G00089,エジプト航空、ボーイング737-8型機18機をリース導入 ALCと契約,2023年11月14日
T00514,,サンエクスプレス、ボーイング737MAXを最大90機導入,2023年11月14日
T00515,,羽田空港に2メートルのゴジラモニュメントが登場 「ゴジラ-1.0」とのコラボイベント開催,2023年11月14日
T00516,G00148,ロイヤル・エア・モロッコ、ボーイング787-9型機を2機発注,2023年11月14日
T00517,,ドバイエアショー開幕、エミレーツ航空のエアバスA380型機が低空飛行,2023年11月14日
T00518,G00131,エミレーツ航空、ボーイング777Xを90機追加発注 787も発注変更,2023年11月13日
T00519,G00131,エミレーツ航空、航空機の内装材をアップサイクル スーツケースやバッグなど製作,2023年11月13日
T00520,G00071,"スカイマーク、33億1,800万円の最終黒字 2024年3月期中間決算",2023年11月13日
T00521,G00060,"スプリング・ジャパン、「成田＝上海線 復便記念セール」 片道1,500円から",2023年11月13日
T00522,G00060,スプリング・ジャパン、東京/成田〜上海/浦東線の運航再開 12月8日から1日往復,2023年11月13日
T00523,G00006,キャセイパシフィック航空、年末年始のアジア・欧州線で特別運賃 欧州往復総額13万円台から,2023年11月13日
T00524,,JALの777-200ER、20年の活躍に終止符 ラスト1機「JA703J」が運航終了,2023年11月12日
T00525,G00125,ピーチ、夏スケジュールの国内・国際線14路線の航空券販売開始,2023年11月12日
T00526,G00005,スターフライヤー、「SEVENTEEN ‘FOLLOW’ THE CITY JET」の運航開始,2023年11月12日
T00527,G00045,トキエア、保有機材の耐空検査を完了,2023年11月12日
T00528,,JALの777-200ER「JA703J」、羽田から最後の出発 きょう定期運航終了,2023年11月12日
T00529,G00109,エア・カナダ、機内エンタメに「ディズニープラス」を追加,2023年11月12日
T00530,,"富士山静岡空港乗合タクシーが値上げ 浜松市内まで2,600円に",2023年11月12日
T00531,G00056,ITAエアウェイズ、エアバスA321neoを初受領,2023年11月12日
T00532,G00150,"中国国際航空、「ダブルイレブン」大セール開催 中国往復9,600円など",2023年11月11日
T00533,G00081,チャイナエアライン、高松〜台北/桃園線を増便 段階的にデイリー化,2023年11月11日
T00534,G00044,カタール航空、2日間限定タイムセール開催 欧州へ13万円台から,2023年11月11日
T00535,G00024,JAL、リブレット形状を737−800に大面積施工 燃費改善効果を検証,2023年11月11日
T00536,,エンブラエル195−E2、ロンドン・シティ空港への乗り入れ可能に,2023年11月11日
T00537,G00076,アメリカン航空、東京/羽田〜ニューヨーク/ジョン・F・ケネディ線の開設を申請,2023年11月11日
T00538,G00029,春秋航空、名古屋/中部〜大連線を開設 11月20日から週3往復,2023年11月10日
T00539,G00155,ティーウェイ航空、佐賀〜ソウル/仁川線を期間増便 2024年1月4日から3月2日は1日1往復,2023年11月10日
T00540,G00125,"ピーチ、国内・国際37路線で「冬のイイ旅セール」 片道1,111円から",2023年11月10日
T00541,G00125,"ピーチ、国内・国際37路線で「冬のイイ旅セール」 片道1,111円から",2023年11月10日
T00542,G00048,ユナイテッド航空、東京/羽田〜ヒューストン線の開設を申請,2023年11月10日
T00543,G00015,"ANA、福島へ「”来て”らっしゃい！」キャンペーンを11月27日から開催 ANA便利用で1,500円分クーポンを配布",2023年11月10日
T00544,G00064,ルフトハンザ・ドイツ航空、機内Wi-Fiでのメッセージ送受信無料化,2023年11月10日
T00545,G00038,スイス・インターナショナル・エアラインズ、飛行中の機内でCAが時計組み立て,2023年11月9日
T00546,G00094,大韓航空、成田空港T1の「KALラウンジ」でのプライオリティ・パス利用を大韓航空便搭乗者に限定,2023年11月9日
T00547,G00039,ジェットスター航空、ボーイング787-8型機の内装刷新 インドやアフリカ路線開設も,2023年11月9日
T00548,G00003,エティハド航空、アブダビ〜ナイロビ線を開設 2024年5月1日から1日1往復,2023年11月9日
T00549,G00058,"ジェットスター・ジャパン、「翔んで埼玉」とコラボ 九州路線の往復購入で復路3,100円",2023年11月9日
T00550,G00107,フィンエアー、2024年冬期の運航計画更新,2023年11月9日
T00551,G00094,大韓航空、青森〜ソウル/仁川線の運航再開 2024年1月20日から週3往復,2023年11月9日
T00552,G00094,大韓航空、小松〜ソウル/仁川線の運航再開 12月28日から週3往復,2023年11月9日
T00553,G00114,マカオ航空、大阪/関西〜マカオ線を増便 2024年1月30日から1日1往復,2023年11月9日
T00554,G00090,上海航空、名古屋/中部〜上海/浦東線の運航再開 12月1日から1日1往復,2023年11月9日
T00555,G00015,ANA、久米島でドローン配送の実証実験 飛行最適化や人件費削減など検証,2023年11月9日
T00556,G00108,福岡空港の制限エリアを巡るオープントップバスツアー、12月〜2月に設定,2023年11月9日
T00557,G00094,大韓航空、新潟〜ソウル/仁川線の運航再開 韓国向け貨物も搭載,2023年11月9日
T00558,,韓国観光公社とセントレア、名鉄が訪韓促進でキャンペーン,2023年11月9日
T00559,G00002,マレーシア航空、機内Wi-Fiを無料化,2023年11月9日
T00560,,アップルワールド、「トラベリスト」で海外航空券予約サービスを本格開始,2023年11月9日
T00561,G00055,"チェジュ航空、日韓線で5日間タイムセール 片道1,500円から",2023年11月8日
T00562,G00012,グローバル・エアラインズ、エアバスA380型機をJETMSで改修 ファーストクラスのイメージ公開,2023年11月8日
T00563,G00141,フジドリームエアラインズ、小牧空港でファンミーティング開催 富士山遊覧飛行も,2023年11月8日
T00564,G00149,セブパシフィック航空、日本〜フィリピン線でセール 片道100円,2023年11月8日
T00565,G00114,マカオ航空、東京/成田〜マカオ線を増便 2024年1月30日から1日1往復,2023年11月8日
T00566,G00050,ZIPAIR Tokyo、東京/成田〜バンクーバー線を2024年3月上旬にも開設へ,2023年11月8日
T00567,G00025,アシアナ航空、仙台〜ソウル/仁川線を増便 12月12日から週6往復,2023年11月8日
T00568,G00058,"ジェットスター・ジャパン、東京/成田〜上海/浦東線でセール 片道12,999円から",2023年11月8日
T00569,G00109,エア・カナダ、大阪/関西〜バンクーバー線の運航再開前倒し 5月1日から,2023年11月8日
T00570,,「ホヌねぶた」作った高校生、ANAとコラボで新作製作中 今年のモデルはあのジャンボ機,2023年11月8日
T00571,G00058,ジェットスター・ジャパン、東京/成田〜上海/浦東線の運航再開 12月18日から週4往復,2023年11月8日
T00572,G00021,中国東方航空、東京/羽田〜北京/大興線を開設 12月1日から1日1往復,2023年11月8日
T00573,,ANA Xとサイバーエージェント、デジタル広告配信サービス「ANA Moment Ads」をリリース,2023年11月8日
T00574,G00122,エバー航空、エアバス機33機を発注へ A350-1000とA321neo,2023年11月8日
T00575,G00015,"ANA、11月9日〜15日搭乗分「トクたびマイル」設定 羽田〜千歳線4,500マイルなど",2023年11月7日
T00576,G00123,エア・タヒチ・ヌイ、東京/成田〜パペーテ線を期間運休 2024年5月8日〜10月26日,2023年11月7日
T00577,G00060,"スプリング・ジャパン、「国際線爆買いセール」 片道3,000円から",2023年11月7日
T00578,G00150,中国国際航空、名古屋/中部〜上海/浦東線の運航再開延期 12月22日から1日1往復,2023年11月7日
T00579,,鈴与ホールディングス、スカイマークの筆頭株主に,2023年11月7日
T00580,G00098,ANAグループ、米モハーヴェ空港を訪れるLAツアーを抽選販売,2023年11月7日
T00581,G00115,"ソラシドエア、割引運賃「ソラシドスペシャル」を販売 片道4,300円から",2023年11月7日
T00582,G00107,フィンエアー、名古屋/中部〜ヘルシンキ線の運航再開 2024年5月30日から週2往復,2023年11月7日
T00583,G00129,ニュージーランド航空、P＆Wエンジン点検で2路線運休,2023年11月7日
T00584,G00024,JAL、「JALマイレージバンクアプリ」をリリース 「JAL Pay」はApple Payにも対応,2023年11月7日
T00585,G00131,エミレーツ航空、ベルリン乗り入れに向け議論 航空協定で就航できず,2023年11月7日
T00586,G00115,ソラシドエア、東京/羽田〜熊本・宮崎・長崎・沖縄/那覇線で臨時便を追加 11月〜1月に計20便,2023年11月7日
T00587,,羽田空港P3駐車場、床面工事で駐車スペース縮小,2023年11月7日
T00588,,「ハイアット・プレイス・クアラルンプール・ブキットジャリル」開業、KLに同ブランド初進出,2023年11月7日
T00589,G00006,キャセイパシフィック航空、大阪/関西〜台北/桃園線の特別運賃販売延長 往復総額5.1万円台から,2023年11月6日
T00590,G00003,エティハド航空、欧州行きでクリスマスセール 総額11万円台から,2023年11月6日
T00591,G00140,アメリカ運輸省、羽田発着枠の再割り当てに着手 ユナイテッド航空の羽田〜グアム線申請は却下,2023年11月6日
T00592,G00024,JAL、ボーイング767型機貨物専用機を来年2月運航開始へ,2023年11月6日
T00593,G00024,"JAL、1月搭乗分の国内線でタイムセール 羽田〜伊丹線が片道6,600円からなど",2023年11月6日
T00594,G00111,ハワイアン航空、機内アメニティをハワイのブランド「Noho Home」とのコラボデザインに刷新,2023年11月6日
T00595,,グランドニッコー東京 台場、JALベルスターの演奏会を12月23日・24日に実施 観覧無料,2023年11月6日
T00596,G00094,大韓航空、東京/成田～ホノルル線の運航再開 2024年4月26日から1日1往復,2023年11月6日
T00597,G00015,ANA、岩国線利用者に100万マイルを山分け 2024年2月29日まで,2023年11月6日
T00598,,JALとヤマトの貨物専用機、初号機が成田到着 尾翼にクロネコ、11月下旬から飛行訓練,2023年11月6日
T00599,G00024,JAL、東京/成田〜台北/桃園線の期間増便継続 2024年3月30日まで,2023年11月6日
T00600,G00110,ANAトラベラーズ、DP利用でツアーマイル5倍 火〜木曜出発限定,2023年11月6日
T00601,G00024,JAL、東京/成田〜香港線の期間増便継続 3月30日まで1日1往復,2023年11月5日
T00602,,「博多だるま DEPARTURE」、福岡空港内に11月1日開業,2023年11月5日
T00603,G00075,カンタス航空、パース〜パリ/シャルル・ド・ゴール線を開設 2024年7月12日から週4往復,2023年11月5日
T00604,G00005,スターフライヤー、特別デザイン機「進撃の巨人 スペシャルジェット」をお披露目,2023年11月4日
T00605,G00129,"ニュージーランド航空、オークランド行き片道航空券でセール 総額73,000円から",2023年11月4日
T00606,,エア・サマルカンド、年内にも運航開始 エアバスA330-300型機を初受領,2023年11月4日
T00607,G00153,エールフランス航空、欧州行きでセール 総額14万円台から,2023年11月4日
T00608,G00068,KLMオランダ航空、ロイヤル・コンセルトヘボウ管弦楽団の来日ツアーをサポート 11月8日には東京タワーで無料コンサート,2023年11月4日
T00609,G00033,ブリティッシュ・エアウェイズ、欧州行きでセール 往復燃油込13.7万円から,2023年11月4日
T00610,,エティハド航空とスカンジナビア航空、コードシェアに合意,2023年11月4日
T00611,G00075,カンタス航空、ACCCに抗弁書 欠航便の航空券を最長47日間販売で,2023年11月3日
T00612,G00003,エティハド航空、ボーイング787-10型機を約3年ぶりに受領,2023年11月3日
T00613,G00067,ノースアトランティック航空、オスロ〜バンコク線を開設,2023年11月3日
T00614,,ニューギニア航空、エアバスA220-100型機を6機確定発注,2023年11月3日
T00615,G00107,フィンエアー、100周年記念オファー 欧州往復総額14.6万円から,2023年11月3日
T00616,G00005,スターフライヤー、「SEVENTEEN ‘FOLLOW’ THE CITY JET」を就航,2023年11月3日
T00617,G00024,"JAL、国際線70周年でディスカウントマイル アメリカへビジネス片道35,000マイル",2023年11月3日
T00618,G00058,"ジェットスター・ジャパン、国内12路線で「スーパースターセール」 成田〜熊本線は往復購入で復路1,000円",2023年11月2日
T00619,,旅のサブスク「HafH」、JAL便利用時のイレギュラー対応強化,2023年11月2日
T00620,G00024,JAL、ラウンジのコーヒー粉を再利用したクラフトジン「Re FLY」の販売開始,2023年11月2日
T00621,G00130,デルタ航空、東京/羽田〜ホノルル線の運航開始,2023年11月2日
T00622,G00015,ANA、ホノルル発便で受託手荷物を搭載できない可能性 搬送ベルト改修工事,2023年11月2日
T00623,,ロシア・カムチャツカ半島の火山噴火、米東海岸発一部便で2時間程度の遅れ,2023年11月2日
T00624,G00024,JAL、「どこかにマイル」に札幌2空港発着路線を追加,2023年11月2日
T00625,G00155,ティーウェイ航空、福岡〜清州線を開設 11月26日から1日1往復,2023年11月2日
T00626,G00114,マカオ航空、東京/成田〜マカオ線を増便 12月15日から週6往復,2023年11月2日
T00627,G00099,タイ国際航空、バンコク〜イスタンブール線を開設 12月1日から1日1往復,2023年11月2日
T00628,G00115,ソラシドエア、「初日の出 初詣フライト」を実施,2023年11月2日
T00629,G00015,"ANA、岡山線往復利用でレンタカー燃油代を最大3,000円割引 12月22日まで",2023年11月2日
T00630,G00039,ジェットスター航空、東京/成田〜ブリスベン線を開設,2023年11月2日
T00631,G00094,大韓航空、エアバスA321neoを20機追加発注,2023年11月2日
T00632,G00048,ユナイテッド航空、アメリカビールが楽しめるイベント開催 最大3缶付きで800マイル,2023年11月2日
T00633,,"AirX、成田国際空港と東京ヘリポートを結ぶヘリ路線を座席単位で販売 片道29,850円",2023年11月2日
T00634,,フィンエアープラス、クラシック特典に最低設定数 ビジネスクラス2席以上,2023年11月2日
T00635,G00156,"ベトジェットエア、日本路線などでセール 片道総額13,990円から",2023年11月1日
T00636,,キャピタルAインターナショナル、ナスダックに上場へ,2023年11月1日
T00637,G00106,ルフトハンザグループ、LSGグループ事業の売却完了,2023年11月1日
T00638,,重症患者を運ぶ「ドクタージェット」、試験運用に向けクラファン 1億円目指す,2023年11月1日
T00639,G00050,"ZIPAIR Tokyo、アジア路線の航空券購入でポイントバック 片道最大3,000ポイント",2023年11月1日
T00640,G00025,アシアナ航空、東京/羽田〜ソウル/仁川線の運航再開 2024年1月1日から1日1往復,2023年11月1日
T00641,G00011,エア・ドゥ、パイロットの自社養成プログラムを開始,2023年11月1日
T00642,G00136,ベトナム航空、ホーチミン〜パース線開設 12月7日から週3往復,2023年11月1日
T00643,G00011,エア・ドゥ、就航25周年で特別フライトとセレモニー実施 AIRDOポイント150％追加付与も,2023年11月1日
T00644,G00024,JAL、「JAL国際線初便航路をたどる70周年記念チャーターフライト」を実施 成田発ホノルル経由サンフランシスコ行き,2023年11月1日
T00645,G00003,エティハド航空、アブダビ国際空港ターミナルAから商業運航を開始,2023年11月1日
T00646,G00024,JAL、国際線機内Wi-Fiを期間限定で無料化,2023年11月1日
T00647,G00024,JAL、国際線就航70周年でタイムセール 欧米へ燃油込み14万円台など,2023年11月1日
T00648,G00125,"ピーチ、国内・国際線で「シークレットセール」 2,990円から",2023年11月1日
T00649,G00125,"ピーチ、国内・国際線で「シークレットセール」 2,990円から",2023年11月1日
T00650,G00024,JAL、Pontaからのマイル交換でレートアップ 通常より20％増、12月末まで,2023年11月1日
T00651,G00134,「ANA Pay」、コード決済に対応 11月7日から,2023年11月1日
T00652,G00015,ANA、アプリをリニューアル おすすめ機能追加など,2023年11月1日
T00653,,南紀白浜空港、旅客取扱施設使用料を導入,2023年11月1日
T00654,G00111,ハワイアン航空、「Holoholo Challenge」を開催 カウアイ島を巡るバーチャルフィットネスチャレンジ,2023年11月1日
T00655,G00006,"キャセイパシフィック航空、ビジネスクラスの航空券を最大8％割引 5,000マイルも",2023年11月1日
T00656,G00150,中国国際航空、札幌/千歳〜北京/首都線を増便 11月29日から週4往復,2023年11月1日
T00657,G00024,JAL、エアバスA350−1000型機の就航日を11月上旬にも発表へ,2023年10月31日
T00658,,後閑信吾氏、JALのカクテルアドバイザーに就任 国際線ファースト・ビジネスで監修カクテル提供,2023年10月31日
T00659,G00024,JAL、純利益616億円 2024年3月期中間決算,2023年10月31日
T00660,G00051,"ANAホールディングス、営業利益1,297億円 24年3月期中間決算",2023年10月31日
T00661,G00015,"ANA、11月2日〜8日搭乗分「トクたびマイル」設定 東京/羽田〜大阪/伊丹線3,000マイルなど",2023年10月31日
T00662,G00015,"ANA、P&Wエンジン点検で減便 22路線2,412便",2023年10月31日
T00663,G00111,ハワイアン航空、東京/羽田〜コナ線の運航再開,2023年10月31日
T00664,G00154,"スクート、東南アジア路線でセール 片道17,000円から",2023年10月31日
T00665,,「JAL Sweets Box×GIN NO MORIオリジナルクッキー缶『プティボワ』」、予約受付開始,2023年10月31日
T00666,G00033,ブリティッシュ・エアウェイズ、ロンドン/ガトウィック〜アクラ線を開設,2023年10月31日
T00667,G00150,中国国際航空、沖縄/那覇〜北京/首都線の運航再開 12月2日から週2往復,2023年10月31日
T00668,G00132,JAL最後の777-200ER、退役カウントダウン 国内線投入の777-300ERと羽田で並ぶ,2023年10月30日
T00669,G00005,スターフライヤー、北九州〜台北/桃園線でチャーター便 2月に4往復,2023年10月30日
T00670,G00143,香港エクスプレス航空、「10周年記念セール」第3弾を開催 沖縄/那覇～香港線が片道200円からなど,2023年10月30日
T00671,G00024,JAL、東京/成田〜ジャカルタ線で「サーフボードお預かり無料キャンペーン」実施,2023年10月30日
T00672,,"富山空港、利用者にANA旅行券最大4,000円分をプレゼント",2023年10月30日
T00673,G00002,マレーシア航空、東京/羽田〜クアラルンプール線の航空交通権が失効,2023年10月29日
T00674,G00008,バティックエアー・マレーシア、札幌/千歳〜高雄〜クアラルンプール線の開設を計画 MAVCOMが承認,2023年10月29日
T00675,G00128,HAC、札幌/丘珠〜根室中標津・秋田線を開設 18年ぶり国内新地点就航,2023年10月29日
T00676,G00050,"ZIPAIR Tokyo、北米3路線で特別運賃 片道32,800円から",2023年10月29日
T00677,,ガルフ・エア、中国進出 上海と広州の2路線,2023年10月29日
T00678,G00015,"ANA、「ANAにキュン！」で航空券セール開始 年末年始対象、羽田〜千歳線が片道9,800円からなど",2023年10月29日
T00679,G00062,JALとジャルパック、ライブコマース「JALPAK LIVE」を開始 初回は11月2日,2023年10月29日
T00680,,丘珠空港にHACのATR42-600型機全4機が並ぶ きょう2路線開設,2023年10月29日
T00681,,バンブー・エアウェイズ、東京/成田〜ハノイ線を運休 長距離路線を大幅削減,2023年10月28日
T00682,G00143,香港エクスプレス航空、「10周年記念セール」を開催 福岡～香港線が片道200円からなど,2023年10月28日
T00683,G00132,JAL最後の777-200ER、中部からラストフライト,2023年10月28日
T00684,,HACとANA、札幌〜根室中標津線を共同でPR 1日最大5往復化で便利に,2023年10月28日
T00685,G00099,"タイ国際航空、バンコク往復総額77,270円からの特別運賃 10月末まで販売",2023年10月28日
T00686,G00015,"ANA、国内線特典航空券で減額マイルキャンペーン 3,900マイルから、「ANAにキュン！」企画",2023年10月28日
T00687,,羽田2タミ国際線の蔦屋書店、10月29日再オープン スタバ併設,2023年10月28日
T00688,G00145,シンガポール航空、シンガポール〜ダナン線を増便 段階的に1日2往復に,2023年10月28日
T00689,G00015,ANA、「スターウォーズ」特別塗装機2機の運航継続,2023年10月28日
T00690,G00024,JAL、ボーイング777-200ER型機の定期便最終飛来イベントを中部国際空港で実施,2023年10月28日
T00691,G00150,中国国際航空、福岡〜大連〜北京/首都線の増便前倒し 12月5日から週5往復,2023年10月28日
T00692,G00150,中国国際航空、福岡〜上海/浦東線の増便前倒し 12月4日から週5往復,2023年10月28日
T00693,,日本・パプアニューギニア間の航空便、パラオの寄港が可能に,2023年10月27日
T00694,G00045,トキエア、耐空検査への対応を優先 就航日は現時点で未定,2023年10月27日
T00695,G00088,ターキッシュ・エアラインズ、関空線投入の787-9ビジネス座席を展示【ツーリズムEXPO2023】,2023年10月27日
T00696,G00125,"ピーチ、九州路線で「オクトーバーSPECIAL WEEK5」開催 片道2,790円から",2023年10月27日
T00697,G00015,ANA、「フライングホヌ」で行くハワイなど紹介【ツーリズムEXPO2023】,2023年10月27日
T00698,G00033,ブリティッシュ・エアウェイズ、ロンドン・ヒースロー空港T5Bのクラブラウンジをリニューアル,2023年10月27日
T00699,G00073,深セン航空、大阪/関西〜南京線を開設 12月23日から1日1往復,2023年10月27日
T00700,,アブダビ国際空港ターミナルA、11月1日に供用開始,2023年10月27日
T00701,G00005,スターフライヤー、東京/羽田〜北九州・福岡線で臨時便 11月に10便,2023年10月27日
T00702,G00024,JAL、国際線前方座席優先指定サービスの申込期限を前倒し,2023年10月27日
T00703,,サウスウエスト航空、ボーイング737-7型機を108機追加発注,2023年10月27日
T00704,,スカイウエスト航空、エンブラエル175型機を19機発注 ユナイテッド航空向け,2023年10月27日
T00705,G00099,タイ国際航空、女性客室乗務員の制服刷新,2023年10月27日
T00706,G00150,中国国際航空、東京/成田〜上海/浦東線の増便延期 12月21日から1日4往復,2023年10月27日
T00707,G00058,"ジェットスター・ジャパン、「スーパースターセール」開催 往復予約で1,990円から",2023年10月26日
T00708,G00034,エルアル・イスラエル航空、テルアビブ発東京/成田行きを追加運航 10月30日発,2023年10月26日
T00709,G00050,ZIPAIR Tokyo、優先チェックインと受託手荷物返却サービス「ZIPAIR Express Service」の販売開始,2023年10月26日
T00710,G00104,スターラックス航空、日本路線の航空券5％オフ,2023年10月26日
T00711,G00087,成都航空、茨城〜福州線で連続チャーター運休 わずか2往復で,2023年10月26日
T00712,,一蘭、福岡空港店を10月29日に営業終了,2023年10月25日
T00713,G00024,JAL、廃棄の航空路図で封筒と栞 パイロットと障がいある社員が製作,2023年10月25日
T00714,G00106,ルフトハンザグループ、シティエアラインズのパイロットと客室乗務員の募集開始,2023年10月25日
T00715,G00015,ANA、燃油サーチャージを引き上げ 12月以降発券分,2023年10月25日
T00716,G00088,ターキッシュ・エアラインズ、787-9と737-8を計28機リース エアキャップから,2023年10月25日
T00717,G00024,JAL、無印良品の「ごはんにかける」シリーズを機内食に 11月から欧米豪路線で,2023年10月25日
T00718,G00084,JALのエアバスA350-1000型機、仏トゥールーズで初飛行 年内就航へ,2023年10月25日
T00719,G00098,ANAグループ、DHC-8-Q400型機の就航20周年で記念イベント,2023年10月25日
T00720,G00024,JAL、国際線ビジネスクラスの「エクスプレスミール」を11月刷新 第2弾は「よろにく和牛すき焼き御膳」,2023年10月25日
T00721,G00045,トキエア、保有機材の耐空検査実施 初号機は鹿児島へ,2023年10月25日
T00722,G00034,エルアル・イスラエル航空、東京/成田〜テルアビブ線の運休決定 最終運航は10月26日,2023年10月25日
T00723,G00055,"チェジュ航空、「秋の航空券セール祭り2023」開催 片道1,500円から",2023年10月25日
T00724,G00145,シンガポール航空、シンガポール〜ヤンゴン線を増便 2024年8月2日から週10往復,2023年10月25日
T00725,G00015,"ANA、10月26日〜11月1日搭乗分「トクたびマイル」設定 東京/成田〜名古屋/中部線3,000マイルなど",2023年10月24日
T00726,G00034,エルアル・イスラエル航空、東京/成田〜テルアビブ線を運休へ,2023年10月24日
T00727,G00024,JAL、オリジナルフライトシミュレーター体験プラン「Experience JAL Flight」の販売開始,2023年10月24日
T00728,G00011,エア・ドゥ、東京/羽田〜札幌/千歳線を増便 11月に4便,2023年10月24日
T00729,G00107,フィンエアー、エンブラエル機の客室刷新,2023年10月24日
T00730,G00015,"ANA、年末年始搭乗分でタイムセール 羽田〜伊丹・富山線が8,000円からなど",2023年10月24日
T00731,G00024,"JAL、777-200ER型機の退役フェリーフライトに搭乗するツアー 3日間529,000円から",2023年10月24日
T00732,,エミレーツ航空とバティックエアー・マレーシア、コードシェア実施,2023年10月24日
